date;vac_statut;age;nb_PCR;nb_PCR_sympt;nb_PCR+_sympt;nb_PCR+;HC;HC_PCR+;SC;SC_PCR+;DC;DC_PCR+;pourcent_parmi_vaccines;PCR+_pourcent_omicron;PCR+_sympt_pourcent_omicron;HC_pourcent_omicron;SC_pourcent_omicron;DC_pourcent_omicron;HC_PCR+_pour_covid;SC_PCR+_pour_covid;DC_PCR+_pour_covid
2022-10-12;Complet de moins de 3 mois - sans rappel;[0,19];16.78;4.09;0.03;0.03;0.0;0.0;0.0;0.0;0.0;0.0;0.29;;;;;;0.0;0.0;0.0
2022-05-02;Complet entre 3 mois et 6 mois - sans rappel;[0,19];698.41;239.93;121.86;190.4;1.19;1.13;0.04;0.04;0.0;0.0;9.31;;;;;;1.12;0.04;0.0
2022-10-12;Complet de moins de 3 mois - sans rappel;[20,39];31.2;11.67;3.25;5.68;0.0;0.0;0.0;0.0;0.0;0.0;0.12;;;;;;0.0;0.0;0.0
2022-05-02;Complet entre 3 mois et 6 mois - sans rappel;[40,59];1587.67;372.01;223.46;351.85;4.24;2.11;0.5;0.0;0.0;0.0;3.3;;;;;;1.0;0.0;0.0
2022-10-12;Complet de moins de 3 mois - sans rappel;[60,79];44.51;4.2;1.05;5.59;0.11;0.1;0.0;0.0;0.0;0.0;0.08;;;;;;0.1;0.0;0.0
2022-05-02;Complet entre 3 mois et 6 mois - sans rappel;"[80;+]";553.81;68.06;34.01;97.08;16.6;13.43;1.57;1.57;2.09;1.0;2.4;;;;;;7.48;1.37;0.0
2022-10-12;Complet entre 3 mois et 6 mois - sans rappel;[60,79];62.5;9.98;3.6;10.34;0.17;0.16;0.0;0.0;0.0;0.0;0.15;;;;;;0.16;0.0;0.0
2022-05-02;Complet de 6 mois ou plus - sans rappel;[0,19];3675.8;1239.36;674.31;999.82;7.5;5.48;1.08;1.08;0.0;0.0;57.03;;;;;;3.99;0.08;0.0
2022-10-12;Complet de 6 mois ou plus - sans rappel;[0,19];3196.02;1419.26;395.54;582.35;3.7;1.7;0.23;0.23;0.0;0.0;70.47;;;;;;0.0;0.23;0.0
2022-05-02;Complet de 6 mois ou plus - sans rappel;[20,39];7139.95;1426.3;638.99;1140.2;16.53;13.58;3.0;1.0;0.0;0.0;24.57;;;;;;7.61;1.0;0.0
2022-10-12;Complet de 6 mois ou plus - sans rappel;[60,79];2432.7;490.65;246.07;454.79;23.54;18.82;3.71;3.58;1.28;1.0;7.34;;;;;;12.93;2.33;1.0
2022-05-02;Complet de 6 mois ou plus - sans rappel;[40,59];5769.57;1026.24;505.48;917.15;13.11;12.22;5.35;5.0;0.0;0.0;15.0;;;;;;8.89;5.0;0.0
2022-10-12;Complet - avec 1 rappel de moins de 3 mois;[40,59];153.05;33.82;9.71;13.56;0.0;0.0;0.0;0.0;0.0;0.0;0.42;;;;;;0.0;0.0;0.0
2022-05-02;Complet de 6 mois ou plus - sans rappel;"[80;+]";1355.93;134.37;65.14;209.0;22.68;17.03;0.24;0.24;5.57;4.25;5.94;;;;;;13.51;0.24;1.0
2022-10-12;Complet - avec 1 rappel de moins de 3 mois;[60,79];199.05;28.47;7.54;21.56;0.49;0.0;0.1;0.0;0.0;0.0;0.55;;;;;;0.0;0.0;0.0
2022-05-02;Complet - avec 1 rappel de moins de 3 mois;[0,19];794.18;239.78;114.44;201.54;0.45;0.37;0.05;0.05;0.0;0.0;9.57;;;;;;0.33;0.05;0.0
2022-10-12;Complet - avec 1 rappel de moins de 3 mois;"[80;+]";128.5;15.81;3.69;14.96;1.11;1.07;0.0;0.0;0.0;0.0;0.75;;;;;;1.0;0.0;0.0
2022-05-02;Complet - avec 1 rappel de moins de 3 mois;[20,39];4523.27;1109.79;630.19;1033.37;9.36;7.84;0.0;0.0;0.0;0.0;12.31;;;;;;2.44;0.0;0.0
2022-10-12;Complet - avec 1 rappel entre 3 mois et 6 mois;[40,59];327.22;98.25;38.84;59.72;1.06;1.0;0.0;0.0;0.0;0.0;1.28;;;;;;0.0;0.0;0.0
2022-05-02;Complet - avec 1 rappel de moins de 3 mois;[60,79];1934.05;236.41;110.63;241.02;11.4;10.66;0.2;0.0;0.12;0.12;3.83;;;;;;4.21;0.0;0.12
2022-10-12;Complet - avec 1 rappel entre 3 mois et 6 mois;[60,79];475.2;104.47;51.59;94.84;3.85;2.91;0.38;0.14;1.08;0.0;1.21;;;;;;1.41;0.0;0.0
2022-05-02;Complet - avec 1 rappel de moins de 3 mois;"[80;+]";642.43;54.69;23.23;91.89;5.76;4.3;1.14;1.14;1.39;1.25;3.19;;;;;;1.22;1.14;1.0
2022-10-12;Complet - avec 1 rappel de 6 mois ou plus;[20,39];15642.09;6833.42;3102.4;4440.87;33.76;28.02;5.0;5.0;0.0;0.0;65.97;;;;;;10.78;2.0;0.0
2022-05-02;Complet - avec 1 rappel de 6 mois ou plus;[0,19];1.86;0.35;0.0;0.19;0.07;0.07;0.14;0.14;0.0;0.0;0.04;;;;;;0.04;0.14;0.0
2022-10-12;Complet - avec 1 rappel de 6 mois ou plus;[40,59];22542.62;9059.46;5128.84;7226.02;47.11;39.42;12.02;11.42;1.0;1.0;76.7;;;;;;15.37;4.8;0.0
2022-05-02;Complet - avec 1 rappel de 6 mois ou plus;"[80;+]";5472.18;661.91;384.8;1116.86;72.05;55.9;4.08;2.86;8.4;6.25;26.1;;;;;;39.44;2.66;5.25
2022-10-12;Complet - avec 1 rappel de 6 mois ou plus;[60,79];18004.75;4977.28;2884.25;4613.04;180.82;138.46;22.02;19.02;11.65;10.71;59.99;;;;;;76.35;10.93;6.0
2022-05-02;Complet - avec 2 rappel de moins de 3 mois;[0,19];8.26;1.2;1.05;1.1;0.0;0.0;0.03;0.03;0.0;0.0;0.05;;;;;;0.0;0.03;0.0
2022-10-12;Complet - avec 2 rappel de moins de 3 mois;[20,39];150.74;50.74;22.94;35.9;2.2;1.09;0.0;0.0;0.0;0.0;0.39;;;;;;0.0;0.0;0.0
2022-05-02;Complet - avec 2 rappel de 6 mois ou plus;[0,19];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2022-10-12;Complet - avec 2 rappel de moins de 3 mois;[60,79];3658.97;905.55;486.63;827.2;22.87;20.19;2.64;2.3;1.04;1.0;12.07;;;;;;8.48;2.16;0.0
2022-05-02;Complet - avec 2 rappel de 6 mois ou plus;"[80;+]";5.29;0.16;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.03;;;;;;0.0;0.0;0.0
2022-10-12;Complet - avec 2 rappel de moins de 3 mois;"[80;+]";1534.1;268.35;109.33;230.82;34.53;25.7;3.0;3.0;2.11;2.05;11.67;;;;;;16.43;1.0;1.05
2022-05-03;Non-vaccinés;"[80;+]";1373.65;162.69;77.72;270.41;57.57;40.67;5.77;4.65;14.32;12.12;;;;;;;28.77;3.25;9.92
2022-10-12;Complet - avec 2 rappel entre 3 mois et 6 mois;[60,79];5578.74;1422.96;871.42;1536.56;49.78;41.6;4.78;4.1;0.2;0.0;16.27;;;;;;21.16;2.41;0.0
2022-05-03;Primo dose récente;[40,59];14.45;1.47;1.35;1.47;0.0;0.0;0.0;0.0;0.0;0.0;0.02;;;;;;0.0;0.0;0.0
2022-10-12;Complet - avec 2 rappel de 6 mois ou plus;[40,59];276.2;109.07;50.57;72.03;0.08;0.0;0.1;0.0;0.0;0.0;0.8;;;;;;0.0;0.0;0.0
2022-05-03;Primo dose récente;[60,79];15.29;2.09;2.06;3.17;0.0;0.0;0.0;0.0;0.0;0.0;0.01;;;;;;0.0;0.0;0.0
2022-10-12;Complet - avec 2 rappel de 6 mois ou plus;"[80;+]";1652.93;354.55;194.22;460.18;57.71;41.7;5.0;5.0;3.61;3.12;11.58;;;;;;15.51;3.0;2.12
2022-05-03;Primo dose efficace;[0,19];159.4;47.37;18.61;28.46;0.25;0.19;1.03;0.02;0.0;0.0;3.02;;;;;;0.19;0.01;0.0
2022-10-13;Non-vaccinés;[60,79];1407.79;300.79;178.83;344.45;26.01;20.95;8.15;6.58;5.23;5.01;;;;;;;14.16;2.2;5.01
2022-05-03;Primo dose efficace;[20,39];333.53;59.14;21.89;39.24;0.38;0.0;0.07;0.07;0.0;0.0;1.43;;;;;;0.0;0.0;0.0
2022-10-13;Non-vaccinés;"[80;+]";898.72;169.89;93.65;233.08;59.08;49.56;2.72;2.5;7.74;3.7;;;;;;;36.43;1.0;3.29
2022-05-03;Primo dose efficace;[40,59];284.63;45.43;21.86;35.96;0.28;0.0;0.0;0.0;0.0;0.0;0.77;;;;;;0.0;0.0;0.0
2022-10-13;Primo dose récente;[0,19];3.85;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03;;;;;;0.0;0.0;0.0
2022-05-03;Complet de moins de 3 mois - sans rappel;[20,39];414.83;77.94;43.79;82.23;0.0;0.0;0.0;0.0;0.0;0.0;1.34;;;;;;0.0;0.0;0.0
2022-10-13;Primo dose efficace;[0,19];118.59;53.58;10.65;17.76;0.0;0.0;0.01;0.0;0.0;0.0;2.99;;;;;;0.0;0.0;0.0
2022-05-03;Complet de moins de 3 mois - sans rappel;"[80;+]";154.16;16.71;5.23;26.51;1.77;0.2;0.0;0.0;0.0;0.0;0.66;;;;;;0.05;0.0;0.0
2022-10-13;Complet de moins de 3 mois - sans rappel;[0,19];11.73;2.1;1.02;1.02;0.0;0.0;0.0;0.0;0.0;0.0;0.28;;;;;;0.0;0.0;0.0
2022-05-03;Complet entre 3 mois et 6 mois - sans rappel;[20,39];1323.41;325.01;154.22;244.36;3.47;2.25;1.0;1.0;1.0;1.0;5.13;;;;;;0.0;0.0;0.0
2022-10-13;Complet de moins de 3 mois - sans rappel;[40,59];29.05;3.22;1.19;3.52;0.0;0.0;0.0;0.0;0.0;0.0;0.07;;;;;;0.0;0.0;0.0
2022-05-03;Complet entre 3 mois et 6 mois - sans rappel;[40,59];1174.32;222.69;115.19;219.1;7.58;7.0;1.7;0.7;0.0;0.0;3.32;;;;;;4.0;0.5;0.0
2022-10-13;Complet de moins de 3 mois - sans rappel;"[80;+]";34.96;5.18;1.33;4.01;0.01;0.0;0.0;0.0;0.02;0.02;0.13;;;;;;0.0;0.0;0.02
2022-05-03;Complet de 6 mois ou plus - sans rappel;[60,79];2640.27;311.56;115.36;319.49;21.83;15.1;8.75;8.34;6.14;5.77;5.89;;;;;;8.6;5.34;3.77
2022-10-13;Complet entre 3 mois et 6 mois - sans rappel;[20,39];39.66;17.62;7.24;11.85;1.06;0.0;0.0;0.0;0.0;0.0;0.23;;;;;;0.0;0.0;0.0
2022-05-03;Complet - avec 1 rappel de moins de 3 mois;[20,39];3425.12;743.22;365.31;612.67;7.3;4.56;0.14;0.14;0.0;0.0;11.85;;;;;;0.2;0.0;0.0
2022-10-13;Complet entre 3 mois et 6 mois - sans rappel;"[80;+]";41.37;6.26;2.96;9.88;2.28;2.24;0.2;0.2;0.04;0.04;0.3;;;;;;1.14;0.2;0.04
2022-05-03;Complet - avec 1 rappel de moins de 3 mois;"[80;+]";601.51;61.24;19.98;74.69;9.69;8.78;1.67;1.55;1.0;1.0;3.13;;;;;;5.61;0.15;1.0
2022-10-13;Complet de 6 mois ou plus - sans rappel;[0,19];2428.18;1271.38;371.38;535.92;2.68;2.11;0.42;0.32;0.0;0.0;70.49;;;;;;1.11;0.22;0.0
2022-05-03;Complet - avec 1 rappel de 6 mois ou plus;[0,19];4.39;1.2;0.0;2.06;0.0;0.0;0.36;0.25;0.0;0.0;0.04;;;;;;0.0;0.15;0.0
2022-10-13;Complet - avec 1 rappel de moins de 3 mois;[0,19];28.85;11.44;2.64;2.87;0.0;0.0;0.0;0.0;0.0;0.0;0.76;;;;;;0.0;0.0;0.0
2022-05-03;Complet - avec 2 rappel de moins de 3 mois;[20,39];170.11;31.66;8.47;15.03;0.0;0.0;0.0;0.0;0.0;0.0;0.26;;;;;;0.0;0.0;0.0
2022-10-13;Complet - avec 1 rappel de moins de 3 mois;"[80;+]";99.74;12.32;1.98;10.41;4.34;4.17;0.03;0.0;0.03;0.01;0.72;;;;;;1.07;0.0;0.01
2022-05-03;Complet - avec 2 rappel entre 3 mois et 6 mois;[60,79];230.17;27.1;10.4;31.12;1.53;1.16;0.12;0.12;0.18;0.12;0.57;;;;;;0.16;0.0;0.12
2022-10-13;Complet - avec 1 rappel entre 3 mois et 6 mois;[60,79];352.5;104.77;42.65;85.68;6.55;5.77;1.4;1.29;0.09;0.09;1.22;;;;;;2.22;0.0;0.09
2022-05-03;Complet - avec 2 rappel entre 3 mois et 6 mois;"[80;+]";78.94;9.05;1.92;10.73;1.2;1.0;0.0;0.0;0.0;0.0;0.42;;;;;;1.0;0.0;0.0
2022-10-13;Complet - avec 1 rappel de 6 mois ou plus;[20,39];13066.88;6297.94;2812.0;3890.8;34.68;25.29;2.85;2.25;0.0;0.0;65.99;;;;;;13.0;1.25;0.0
2022-05-03;Complet - avec 2 rappel de 6 mois ou plus;[20,39];0.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2022-10-13;Complet - avec 2 rappel de moins de 3 mois;[0,19];3.88;2.52;1.31;1.42;0.11;0.11;0.13;0.08;0.0;0.0;0.08;;;;;;0.11;0.05;0.0
2022-05-03;Complet - avec 2 rappel de 6 mois ou plus;"[80;+]";11.1;0.22;0.0;1.07;0.0;0.0;0.0;0.0;0.0;0.0;0.03;;;;;;0.0;0.0;0.0
2022-10-13;Complet - avec 2 rappel de moins de 3 mois;[20,39];101.2;34.53;10.95;20.87;0.64;0.0;0.0;0.0;0.0;0.0;0.39;;;;;;0.0;0.0;0.0
2022-05-04;Non-vaccinés;[40,59];3165.29;555.67;312.58;583.46;12.57;9.35;2.37;2.17;1.0;1.0;;;;;;;4.35;1.17;0.0
2022-10-13;Complet - avec 2 rappel de moins de 3 mois;[40,59];335.16;126.66;62.16;96.61;3.32;2.25;0.0;0.0;0.0;0.0;1.17;;;;;;1.0;0.0;0.0
2022-05-04;Non-vaccinés;"[80;+]";1294.32;171.31;96.35;250.38;51.18;34.72;1.6;0.14;14.99;10.3;;;;;;;21.77;0.14;6.14
2022-10-13;Complet - avec 2 rappel de moins de 3 mois;[60,79];2305.05;795.71;391.87;650.12;21.91;17.73;2.24;2.0;1.0;1.0;11.62;;;;;;11.12;2.0;1.0
2022-05-04;Primo dose récente;[40,59];10.41;3.45;2.37;2.44;0.0;0.0;0.0;0.0;0.0;0.0;0.02;;;;;;0.0;0.0;0.0
2022-10-13;Complet - avec 2 rappel de moins de 3 mois;"[80;+]";1180.5;268.92;113.61;226.74;28.19;21.01;0.7;0.42;3.36;3.36;11.21;;;;;;15.07;0.2;2.01
2022-05-04;Primo dose récente;[60,79];15.1;2.16;2.15;4.24;0.06;0.04;0.0;0.0;0.0;0.0;0.01;;;;;;0.04;0.0;0.0
2022-10-13;Complet - avec 2 rappel entre 3 mois et 6 mois;[0,19];3.34;1.07;0.0;0.15;0.29;0.29;0.46;0.36;0.0;0.0;0.08;;;;;;0.29;0.23;0.0
2022-05-04;Primo dose efficace;[60,79];267.55;29.37;15.8;41.08;3.78;3.33;0.0;0.0;0.1;0.1;0.53;;;;;;2.24;0.0;0.0
2022-10-13;Complet - avec 2 rappel entre 3 mois et 6 mois;"[80;+]";2847.31;672.12;357.64;738.53;74.83;62.31;3.7;2.99;4.87;4.62;23.1;;;;;;40.11;2.2;3.8
2022-05-04;Complet de moins de 3 mois - sans rappel;[20,39];427.0;95.94;56.3;88.88;1.13;1.11;0.0;0.0;0.0;0.0;1.29;;;;;;0.05;0.0;0.0
2022-10-13;Complet - avec 2 rappel de 6 mois ou plus;[0,19];1.21;0.07;0.0;1.04;0.17;0.17;0.21;0.15;0.0;0.0;0.05;;;;;;0.17;0.11;0.0
2022-05-04;Complet entre 3 mois et 6 mois - sans rappel;[60,79];993.5;136.58;74.01;176.21;12.2;8.96;3.45;2.25;2.31;2.31;2.46;;;;;;7.87;2.25;1.31
2022-10-14;Non-vaccinés;[60,79];1480.34;330.9;197.36;346.8;38.23;30.34;4.9;4.6;2.0;2.0;;;;;;;18.54;4.6;1.0
2022-05-04;Complet de 6 mois ou plus - sans rappel;[0,19];2710.49;824.69;354.76;566.8;4.89;3.0;0.35;0.35;0.0;0.0;57.15;;;;;;1.0;0.0;0.0
2022-10-14;Primo dose récente;[0,19];1.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03;;;;;;0.0;0.0;0.0
2022-05-04;Complet de 6 mois ou plus - sans rappel;[20,39];5878.25;1138.17;446.3;796.16;11.67;9.69;3.0;2.0;0.0;0.0;24.61;;;;;;1.59;1.0;0.0
2022-10-14;Primo dose récente;[20,39];3.19;0.0;0.0;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.01;;;;;;0.0;0.0;0.0
2022-05-04;Complet de 6 mois ou plus - sans rappel;[40,59];4241.66;731.41;291.12;504.17;7.96;5.0;1.56;1.0;0.0;0.0;15.01;;;;;;1.0;0.0;0.0
2022-10-14;Primo dose récente;"[80;+]";1.15;0.06;0.06;0.12;0.03;0.03;0.0;0.0;0.0;0.0;0.01;;;;;;0.03;0.0;0.0
2022-05-04;Complet - avec 1 rappel de moins de 3 mois;[0,19];632.27;176.64;69.97;121.04;0.05;0.0;0.16;0.16;0.0;0.0;9.15;;;;;;0.0;0.0;0.0
2022-10-14;Primo dose efficace;[20,39];246.9;62.56;25.05;45.54;0.06;0.0;1.0;1.0;0.0;0.0;1.37;;;;;;0.0;1.0;0.0
2022-05-04;Complet - avec 1 rappel de moins de 3 mois;[40,59];2378.87;458.8;231.73;390.79;2.44;0.7;0.08;0.0;0.4;0.0;7.58;;;;;;0.7;0.0;0.0
2022-10-14;Primo dose efficace;[40,59];139.86;32.2;11.02;23.2;2.43;1.0;0.0;0.0;0.0;0.0;0.72;;;;;;0.0;0.0;0.0
2022-05-04;Complet - avec 1 rappel de moins de 3 mois;[60,79];1230.45;135.17;57.31;139.77;8.63;7.55;0.73;0.45;0.09;0.09;3.49;;;;;;2.3;0.25;0.09
2022-10-14;Primo dose efficace;[60,79];108.71;17.67;7.87;26.29;0.35;0.05;0.0;0.0;0.0;0.0;0.41;;;;;;0.05;0.0;0.0
2022-05-04;Complet - avec 1 rappel de moins de 3 mois;"[80;+]";507.22;46.78;10.8;52.58;5.08;4.04;1.11;1.0;0.2;0.16;3.04;;;;;;3.73;1.0;0.0
2022-10-14;Complet de moins de 3 mois - sans rappel;[0,19];6.51;0.12;0.04;0.04;0.0;0.0;0.01;0.01;0.0;0.0;0.28;;;;;;0.0;0.0;0.0
2022-05-04;Complet - avec 1 rappel entre 3 mois et 6 mois;[0,19];983.09;293.24;132.47;229.96;1.56;1.0;0.0;0.0;0.0;0.0;16.7;;;;;;0.0;0.0;0.0
2022-10-14;Complet entre 3 mois et 6 mois - sans rappel;[40,59];39.12;12.38;8.17;10.42;1.0;1.0;0.0;0.0;0.0;0.0;0.14;;;;;;0.0;0.0;0.0
2022-05-04;Complet - avec 1 rappel entre 3 mois et 6 mois;[20,39];15282.52;4356.41;2448.22;4004.35;22.42;14.89;1.0;1.0;0.0;0.0;55.52;;;;;;4.95;0.0;0.0
2022-10-14;Complet entre 3 mois et 6 mois - sans rappel;[60,79];58.39;13.88;8.45;17.1;1.07;1.03;0.0;0.0;0.0;0.0;0.15;;;;;;0.03;0.0;0.0
2022-05-04;Complet - avec 1 rappel entre 3 mois et 6 mois;[40,59];20984.83;5265.51;3288.01;5397.58;40.91;25.86;5.62;4.83;1.4;1.0;70.57;;;;;;13.86;3.83;0.0
2022-10-14;Complet entre 3 mois et 6 mois - sans rappel;"[80;+]";56.4;9.0;3.78;16.89;2.14;2.06;0.0;0.0;0.0;0.0;0.29;;;;;;2.0;0.0;0.0
2022-05-04;Complet - avec 1 rappel entre 3 mois et 6 mois;[60,79];22701.84;4180.25;2457.46;4766.57;153.58;126.22;20.16;17.02;14.71;13.47;74.95;;;;;;74.82;10.42;8.87
2022-10-14;Complet de 6 mois ou plus - sans rappel;[40,59];3949.77;1309.7;558.71;841.64;14.03;11.35;3.22;3.0;1.0;1.0;17.88;;;;;;7.29;2.0;0.0
2022-05-04;Complet - avec 1 rappel entre 3 mois et 6 mois;"[80;+]";6186.39;778.1;330.04;954.81;121.63;94.41;12.68;11.12;30.38;26.65;43.81;;;;;;61.27;5.42;15.6
2022-10-14;Complet - avec 1 rappel de moins de 3 mois;[0,19];26.92;7.89;4.14;5.27;0.0;0.0;0.0;0.0;0.0;0.0;0.76;;;;;;0.0;0.0;0.0
2022-05-04;Complet - avec 1 rappel de 6 mois ou plus;[40,59];472.26;100.54;54.73;108.96;1.91;0.53;0.0;0.0;0.2;0.0;1.05;;;;;;0.53;0.0;0.0
2022-10-14;Complet - avec 1 rappel de moins de 3 mois;[60,79];192.07;52.48;23.4;37.15;1.34;1.08;0.0;0.0;0.0;0.0;0.54;;;;;;0.08;0.0;0.0
2022-05-04;Complet - avec 2 rappel entre 3 mois et 6 mois;[20,39];49.79;7.6;1.17;6.52;0.0;0.0;0.0;0.0;0.0;0.0;0.1;;;;;;0.0;0.0;0.0
2022-10-14;Complet - avec 1 rappel entre 3 mois et 6 mois;[0,19];49.26;18.12;4.23;7.77;0.0;0.0;0.0;0.0;0.0;0.0;1.86;;;;;;0.0;0.0;0.0
2022-05-04;Complet - avec 2 rappel entre 3 mois et 6 mois;[60,79];222.55;22.96;9.58;25.16;1.04;1.0;1.03;1.0;0.42;0.29;0.59;;;;;;1.0;0.0;0.29
2022-10-14;Complet - avec 1 rappel entre 3 mois et 6 mois;[40,59];270.75;86.55;25.54;43.09;1.18;1.0;0.0;0.0;0.0;0.0;1.26;;;;;;0.0;0.0;0.0
2022-05-04;Complet - avec 2 rappel de 6 mois ou plus;"[80;+]";4.83;0.09;0.0;0.03;0.0;0.0;0.0;0.0;0.0;0.0;0.03;;;;;;0.0;0.0;0.0
2022-10-14;Complet - avec 1 rappel entre 3 mois et 6 mois;[60,79];385.25;85.15;37.56;80.96;8.08;5.09;3.28;3.0;0.05;0.0;1.2;;;;;;3.09;1.0;0.0
2022-05-05;Non-vaccinés;[0,19];6636.41;2138.02;920.52;1552.86;36.16;32.04;0.55;0.0;0.17;0.17;;;;;;;17.82;0.0;0.0
2022-10-14;Complet - avec 2 rappel de moins de 3 mois;[60,79];3115.95;820.03;408.59;704.49;21.77;19.41;0.54;0.46;1.0;1.0;11.7;;;;;;12.52;0.35;1.0
2022-05-05;Primo dose récente;[40,59];7.32;0.55;0.34;1.39;0.0;0.0;0.0;0.0;0.0;0.0;0.02;;;;;;0.0;0.0;0.0
2022-10-14;Complet - avec 2 rappel entre 3 mois et 6 mois;[0,19];2.12;0.02;0.0;0.08;0.14;0.0;0.26;0.26;0.0;0.0;0.08;;;;;;0.0;0.1;0.0
2022-05-05;Primo dose récente;[60,79];10.76;1.09;0.07;0.19;1.08;1.08;0.0;0.0;0.0;0.0;0.01;;;;;;1.08;0.0;0.0
2022-10-14;Complet - avec 2 rappel de 6 mois ou plus;[0,19];2.16;1.0;0.0;0.06;0.09;0.0;0.13;0.13;0.0;0.0;0.05;;;;;;0.0;0.07;0.0
2022-05-05;Primo dose efficace;[0,19];128.42;44.3;16.28;28.21;2.51;2.51;0.21;0.0;0.03;0.03;3.01;;;;;;2.38;0.0;0.0
2022-10-14;Complet - avec 2 rappel de 6 mois ou plus;[20,39];65.36;25.04;9.49;16.92;0.04;0.0;0.0;0.0;0.0;0.0;0.32;;;;;;0.0;0.0;0.0
2022-05-05;Primo dose efficace;[60,79];191.58;26.64;9.34;33.03;3.53;3.14;0.0;0.0;0.0;0.0;0.53;;;;;;2.09;0.0;0.0
2022-10-15;Primo dose récente;[0,19];2.98;0.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03;;;;;;0.0;0.0;0.0
2022-05-05;Complet de moins de 3 mois - sans rappel;[40,59];235.25;48.17;28.8;49.06;1.1;1.1;0.0;0.0;0.0;0.0;0.71;;;;;;0.1;0.0;0.0
2022-10-15;Complet de moins de 3 mois - sans rappel;[0,19];8.0;2.06;0.04;0.04;0.0;0.0;0.0;0.0;0.0;0.0;0.28;;;;;;0.0;0.0;0.0
2022-05-05;Complet entre 3 mois et 6 mois - sans rappel;[20,39];1157.61;262.57;120.33;222.9;1.06;1.0;1.0;1.0;0.0;0.0;5.09;;;;;;0.0;1.0;0.0
2022-10-15;Complet de moins de 3 mois - sans rappel;[40,59];15.03;3.06;2.05;2.24;0.1;0.05;0.0;0.0;0.0;0.0;0.07;;;;;;0.05;0.0;0.0
2022-05-05;Complet de 6 mois ou plus - sans rappel;[0,19];2074.19;726.8;315.12;483.59;3.82;2.54;1.45;1.0;0.07;0.07;57.33;;;;;;0.17;1.0;0.0
2022-10-15;Complet de moins de 3 mois - sans rappel;[60,79];18.8;0.14;0.08;3.4;1.0;1.0;0.0;0.0;0.0;0.0;0.08;;;;;;1.0;0.0;0.0
2022-05-05;Complet - avec 1 rappel de moins de 3 mois;"[80;+]";403.93;45.58;13.26;51.06;3.96;1.09;1.0;1.0;0.14;0.0;2.97;;;;;;0.36;0.0;0.0
2022-10-15;Complet de moins de 3 mois - sans rappel;"[80;+]";13.38;1.39;1.2;1.7;0.11;0.11;0.0;0.0;0.0;0.0;0.13;;;;;;0.11;0.0;0.0
2022-05-05;Complet - avec 1 rappel entre 3 mois et 6 mois;[40,59];16398.81;4894.58;3065.75;4786.15;44.27;35.34;8.05;6.59;4.13;3.0;70.88;;;;;;16.98;3.59;0.0
2022-10-15;Complet entre 3 mois et 6 mois - sans rappel;[0,19];25.75;6.85;1.08;1.41;0.0;0.0;0.0;0.0;0.0;0.0;0.7;;;;;;0.0;0.0;0.0
2022-05-05;Complet - avec 1 rappel entre 3 mois et 6 mois;[60,79];15969.35;3836.03;2221.81;4135.92;152.23;115.31;24.31;18.82;13.76;9.59;74.57;;;;;;63.56;14.07;5.09
2022-10-15;Complet entre 3 mois et 6 mois - sans rappel;[60,79];46.06;8.42;3.27;7.71;3.0;3.0;0.0;0.0;1.0;1.0;0.15;;;;;;3.0;0.0;0.0
2022-05-05;Complet - avec 1 rappel de 6 mois ou plus;[40,59];414.69;114.79;66.56;122.39;1.19;0.67;1.0;1.0;0.16;0.0;1.11;;;;;;0.47;0.0;0.0
2022-10-15;Complet de 6 mois ou plus - sans rappel;[40,59];3721.96;815.12;368.17;613.82;8.95;7.37;1.67;0.43;1.0;1.0;17.88;;;;;;3.37;0.34;1.0
2022-05-05;Complet - avec 2 rappel de moins de 3 mois;[60,79];773.87;113.73;44.84;106.58;2.79;2.15;1.11;0.0;0.16;0.0;2.77;;;;;;2.08;0.0;0.0
2022-10-15;Complet de 6 mois ou plus - sans rappel;"[80;+]";627.64;113.78;46.01;106.08;24.95;17.94;3.29;3.17;4.56;4.0;6.45;;;;;;16.07;1.17;3.0
2022-05-05;Complet - avec 2 rappel de moins de 3 mois;"[80;+]";1480.29;187.17;69.97;199.05;18.48;11.9;1.18;1.0;1.81;1.05;16.96;;;;;;6.36;0.0;0.05
2022-10-15;Complet - avec 1 rappel de moins de 3 mois;[0,19];21.14;3.46;0.1;0.23;0.0;0.0;0.0;0.0;0.0;0.0;0.74;;;;;;0.0;0.0;0.0
2022-05-05;Complet - avec 2 rappel entre 3 mois et 6 mois;[0,19];4.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02;;;;;;0.0;0.0;0.0
2022-10-15;Complet - avec 1 rappel de moins de 3 mois;"[80;+]";80.68;14.38;5.47;13.4;3.23;3.18;0.0;0.0;0.02;0.0;0.71;;;;;;1.05;0.0;0.0
